Actual Player Name,Site.Account_Name,Configuration,Player_Name,Item_Name,Serial Nos,Status,Orientation,Layout,Warranty_End_Date_calc
#N/A,"3P: Avalan (NCS) - Calgary, AB",,,,"3P: Avalan (NCS) - Calgary, AB-PEERLESS ST650",Installed,,2.64862600001115E+018,
#N/A,COBS-Bedford Place Mall 9501,,,,"3P: Best Buy 912, Halifax PEERLESS DS-MBZ647L",Installed,,2.64862600001115E+018,
#N/A,KFC Martensville 8022,,,,3P: Best Buy 974 PEERLESS ST650,Installed,,2.64862600001115E+018,
#N/A,"3P: COBS-Riverside, CT 7102",,,,3P: COBS-Riverside 7102-CABLE DP TO DVI ACTIVE,3rd Party,,2.64862600001115E+018,
#N/A,"3P: COBS-Riverside, CT 7102",,,,3P: COBS-Riverside 7102-DVI EDID EMULATOR,3rd Party,,2.64862600001115E+018,
#N/A,"3P: COBS-Riverside, CT 7102",,,,3P: COBS-Riverside 7102-STARTECH DP MST 3 WAY SPLITTER,3rd Party,,2.64862600001115E+018,
#N/A,"3P: Kalex - Toronto, ON",,,,"3P: Kalex - Toronto, ON- PEERLESS ST640",3rd Party,,2.64862600001115E+018,
#N/A,"3P: Kalex - Toronto, ON",,,,"3P: Kalex - Toronto, ON-PEERLESS SAL746",3rd Party,,2.64862600001115E+018,
#N/A,"3P: Kalex - Toronto, ON",,,,"3P: Kalex - Toronto, ON-PEERLESS SF640",3rd Party,,2.64862600001115E+018,
#N/A,"3P: Kalex - Toronto, ON",,,,"3P: Kalex - Toronto, ON-PEERLESS ST650",3rd Party,,2.64862600001115E+018,
#N/A,,,,,"3P: KFC Fort McMurray 099-001, AB-PEERLESS SAL746",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-Micron 2 Wide X 1 High 42"" to 49"" Landscape DMB Ceiling Mount (M2T4249C)",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-Micron 3 Wide X 1 High 42"" to 49"" Landscape DMB Ceiling Mount (M3T4249C)",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-Peerless ADD0507",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-Peerless AEC018024",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS AEC0203",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS AEC0305",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS AEC0406",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-Peerless AEC0507",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS AEC0608",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS AEC0810",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS CMJ310",3rd Party,,2.64862600001115E+018,
#N/A,"3P: NCS - Nanaimo, BC",,,,"3P: NCS - Nanaimo, BC-PEERLESS ST650",3rd Party,,2.64862600001115E+018,
#N/A,7-11 Virden 38825,,,,"3P: Paramount Services - Winnipeg, MB-Micron 2 Wide X 1 High",Installed,,2.64862600001115E+018,
#N/A,7-11 Virden 38825,,,,"3P: Paramount Services - Winnipeg, MB-Micron 3 Wide X 1 High",Installed,,2.64862600001115E+018,
#N/A,7-11 Virden 38825,,,,"3P: Paramount Services - Winnipeg, MB-Micron MDS-MBC",Shipped,,2.64862600001115E+018,
#N/A,7-11 Virden 38825,,,,"3P: Paramount Services - Winnipeg, MB-Peerless AEC018024",Installed,,2.64862600001115E+018,
#N/A,7-11 Virden 38825,,,,"3P: Paramount Services - Winnipeg, MB-Peerless CMJ310",Installed,,2.64862600001115E+018,
#N/A,KFC Paris 1559,,,,"3P: Saturn Enterprises - London, ON-PEERLESS ST650",Installed,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB - PEERLESS PLP-V4X4",3rd Party,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB-ACD2X2U",Shipped,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB-Micron 3 Wide X 1 High 42"" to 49"" Landscape DMB Ceiling Mount (MDS-MBC-3W4249)",3rd Party,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB-PEERLESS AEC0305",3rd Party,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB-PEERLESS CMJ310",3rd Party,,2.64862600001115E+018,
#N/A,"3P: VP Pro - Edmonton, AB",,,,"3P: VP Pro - Edmonton, AB-Peerless DST940-BTB",3rd Party,,2.64862600001115E+018,
TV Screen,Kernels BR Heartland,Promotional Display,,LG 42WS50,404MXBP5E365,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Whitby,Video Wall,"B0, SetID=4",LG 47WV50BR-B,408MXJXKD452,Installed,,2.64862600000032E+018,
TV Screen,IKEA-Whitby,Video Wall,"C0, SetID=7",LG 47WV50BR-B,408MXTCKD441,Installed,,2.64862600000032E+018,
,KFC Rivermount 1391,Menu Boards,A0,LG MP500,412SHRC49222,Installed,,2.64862600000032E+018,
,7-11 Drayton Valley 29596,Infotainment,IA0,ACER VERITON VL4630G,42503559396 / DTVKGAA00342508B099600,Replacement,,2.64862600000032E+018,2018-10-29
Misc,NYX - Square One,UR-Tunes,NYX-GCOMA2,,4B4G190001,Installed,Landscape,2.64862600000032E+018,2020-09-23
TV Screen,Booster Juice - Pearson Airport,Video Wall,A5,NEC V-423,4X023345NA,Installed,,2.64862600000032E+018,
